measureNumber,beatNumber,offset,Chord,NormalForm,PCsInNormalForm,file,Composer
33,1 1/2,119.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
33,2 1/2,120.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
33,2 3/4,120.75,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, 8]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,Copland
33,3,121.0,<music21.chord.Chord G-2 D-3 B-3 F4 A-4>,"[0, 1, 3, 5, 8]","[5, 6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,Copland
33,4,122.0,<music21.chord.Chord C-2 G-2 D-3 B-3 E-4 G4>,"[0, 1, 3, 5, 8, 9]","[10, 11, 1, 3, 6, 7]",Copland_Piano_Blues_No_3.mxl,Copland
34,1,123.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
34,1 1/2,123.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
34,2 1/2,124.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
34,2 3/4,124.75,<music21.chord.Chord G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, 7, 8]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,Copland
34,3,125.0,<music21.chord.Chord G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, 7, 8]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,Copland
34,4,126.0,<music21.chord.Chord G-1 G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, 7, 8]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,Copland
35,1,127.0,<music21.chord.Chord F2 A-3 E-4 C5>,"[0, 3, 5, 8]","[0, 3, 5, 8]",Copland_Piano_Blues_No_3.mxl,Copland
35,2,127.5,<music21.chord.Chord A-2 B-3 F4 A-4>,"[0, 3, 5]","[5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
35,4,128.5,<music21.chord.Chord B-2 A-3 D-4 C5>,"[0, 2, 4, 5]","[8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,Copland
35,6,129.5,<music21.chord.Chord D-3 B-3 F4 B-4>,"[0, 3, 7]","[10, 1, 5]",Copland_Piano_Blues_No_3.mxl,Copland
36,1,130.5,<music21.chord.Chord C3 F3 D-4 F4 A-4>,"[0, 1, 5, 8]","[0, 1, 5, 8]",Copland_Piano_Blues_No_3.mxl,Copland
36,2,131.0,<music21.chord.Chord B-2 A-3 F4 C5>,"[0, 3, 5, 7]","[5, 8, 10, 0]",Copland_Piano_Blues_No_3.mxl,Copland
36,4,132.0,<music21.chord.Chord C3 G3 E-4 B-4>,"[0, 3, 5, 8]","[7, 10, 0, 3]",Copland_Piano_Blues_No_3.mxl,Copland
36,6,133.0,<music21.chord.Chord C2 C3 G3 E-4 B-4 E-5 G5>,"[0, 3, 5, 8]","[7, 10, 0, 3]",Copland_Piano_Blues_No_3.mxl,Copland
37,1,134.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
37,1 1/2,134.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
37,2 1/2,135.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
37,2 3/4,135.75,<music21.chord.Chord G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, 7, 8]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,Copland
37,3,136.0,<music21.chord.Chord G-2 D-3 A-3 B-3 F4 C5>,"[0, 1, 3, 5, 7, 8]","[5, 6, 8, 10, 0, 1]",Copland_Piano_Blues_No_3.mxl,Copland
37,4,137.0,<music21.chord.Chord C-2 G-2 D-3 A-3 B-3 F4 A-4>,"[0, 1, 3, 5, 6, 8]","[5, 6, 8, 10, 11, 1]",Copland_Piano_Blues_No_3.mxl,Copland
38,1,138.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
38,1 1/2,138.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
38,2 1/2,139.5,<music21.chord.Chord G-2 D-3 A-3 C4 A-4 E-5>,"[0, 1, 3, 6, 8]","[0, 1, 3, 6, 8]",Copland_Piano_Blues_No_3.mxl,Copland
38,3,140.0,<music21.chord.Chord G-2 D-3 A-3 C4 A-4 E-5>,"[0, 1, 3, 6, 8]","[0, 1, 3, 6, 8]",Copland_Piano_Blues_No_3.mxl,Copland
38,4,141.0,<music21.chord.Chord G-1 G-2 D-3 A-3 C4 A-4 E-5>,"[0, 1, 3, 6, 8]","[0, 1, 3, 6, 8]",Copland_Piano_Blues_No_3.mxl,Copland
39,1,142.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
39,1 1/2,142.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
39,2,143.0,<music21.chord.Chord F2 G-2 C3 G3 C4 E-4>,"[0, 3, 5, 6, 7]","[0, 3, 5, 6, 7]",Copland_Piano_Blues_No_3.mxl,Copland
39,2 1/6,143.16666666666666,<music21.chord.Chord F2 G-2 C3 D-3 G3 C4 E-4>,"[0, 1, 3, 5, 6, 7]","[0, 1, 3, 5, 6, 7]",Copland_Piano_Blues_No_3.mxl,Copland
39,2 1/3,143.33333333333334,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 C4 E-4>,"[0, 1, 3, 5, 6, 7, 8]","[0, 1, 3, 5, 6, 7, 8]",Copland_Piano_Blues_No_3.mxl,Copland
39,2 1/2,143.5,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 B-3 C4 E-4>,"[0, 1, 2, 3, 5, 7, 8, 10]","[5, 6, 7, 8, 10, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
39,2 2/3,143.66666666666666,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 B-3 C4 E-4>,"[0, 1, 2, 3, 5, 7, 8, 10]","[5, 6, 7, 8, 10, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
39,2 5/6,143.83333333333334,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 B-3 C4 E-4 A-4>,"[0, 1, 2, 3, 5, 7, 8, 10]","[5, 6, 7, 8, 10, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
39,3,144.0,<music21.chord.Chord G-2 D-3 A-3 B-3 E-4 A-4 F5>,"[0, 2, 4, 5, 7, 9]","[1, 3, 5, 6, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
39,3 1/2,144.5,<music21.chord.Chord G-1 G-2 D-3 A-3 B-3 E-4 A-4 F5>,"[0, 2, 4, 5, 7, 9]","[1, 3, 5, 6, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
40,1,146.0,<music21.chord.Chord E-2 B-2 A-3 D-4 F4>,"[0, 2, 4, 7, 9]","[1, 3, 5, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
40,1 1/2,146.5,<music21.chord.Chord F2 C3 G3 C4 E-4>,"[0, 3, 5, 7]","[0, 3, 5, 7]",Copland_Piano_Blues_No_3.mxl,Copland
40,2,147.0,<music21.chord.Chord F2 G-2 C3 G3 C4 E-4>,"[0, 3, 5, 6, 7]","[0, 3, 5, 6, 7]",Copland_Piano_Blues_No_3.mxl,Copland
40,2 1/8,147.125,<music21.chord.Chord F2 G-2 C3 D-3 G3 C4 E-4>,"[0, 1, 3, 5, 6, 7]","[0, 1, 3, 5, 6, 7]",Copland_Piano_Blues_No_3.mxl,Copland
40,2 1/4,147.25,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 C4 E-4>,"[0, 1, 3, 5, 6, 7, 8]","[0, 1, 3, 5, 6, 7, 8]",Copland_Piano_Blues_No_3.mxl,Copland
40,2 3/8,147.375,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 B-3 C4 E-4>,"[0, 1, 2, 3, 5, 7, 8, 10]","[5, 6, 7, 8, 10, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
40,2 1/2,147.5,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 B-3 C4 E-4>,"[0, 1, 2, 3, 5, 7, 8, 10]","[5, 6, 7, 8, 10, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
40,2 5/8,147.625,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 B-3 C4 E-4 A-4>,"[0, 1, 2, 3, 5, 7, 8, 10]","[5, 6, 7, 8, 10, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
40,2 3/4,147.75,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 B-3 C4 E-4 A-4 B-4>,"[0, 1, 2, 3, 5, 7, 8, 10]","[5, 6, 7, 8, 10, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
40,2 7/8,147.875,<music21.chord.Chord F2 G-2 C3 D-3 G3 A-3 B-3 C4 E-4 A-4 B-4 F5>,"[0, 1, 2, 3, 5, 7, 8, 10]","[5, 6, 7, 8, 10, 0, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
40,3,148.0,<music21.chord.Chord G-2 D-3 A-3 B-3 E-4 A-4 B-4 F5 C6>,"[0, 1, 3, 5, 6, 8, 10]","[0, 1, 3, 5, 6, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
40,4,149.0,<music21.chord.Chord C-1 G-2 D-3 A-3 B-3 E-4 A-4 B-4 F5 C6>,"[0, 1, 2, 3, 5, 7, 8, 10]","[10, 11, 0, 1, 3, 5, 6, 8]",Copland_Piano_Blues_No_3.mxl,Copland
41,1,150.0,<music21.chord.Chord G-2>,[0],[6],Copland_Piano_Blues_No_3.mxl,Copland
41,1 1/8,150.125,<music21.chord.Chord G-2 D-3>,"[0, 5]","[1, 6]",Copland_Piano_Blues_No_3.mxl,Copland
41,1 1/4,150.25,<music21.chord.Chord G-2 D-3 A-3>,"[0, 2, 7]","[6, 8, 1]",Copland_Piano_Blues_No_3.mxl,Copland
41,1 3/8,150.375,<music21.chord.Chord G-2 D-3 A-3 B-3>,"[0, 2, 4, 7]","[6, 8, 10, 1]",Copland_Piano_Blues_No_3.mxl,Copland
41,1 1/2,150.5,<music21.chord.Chord G-2 D-3 A-3 B-3 E-4>,"[0, 2, 4, 7, 9]","[6, 8, 10, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
41,1 5/8,150.625,<music21.chord.Chord G-2 D-3 A-3 B-3 E-4 A-4>,"[0, 2, 4, 7, 9]","[6, 8, 10, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
41,1 3/4,150.75,<music21.chord.Chord G-2 D-3 A-3 B-3 E-4 A-4 B-4>,"[0, 2, 4, 7, 9]","[6, 8, 10, 1, 3]",Copland_Piano_Blues_No_3.mxl,Copland
41,1 7/8,150.875,<music21.chord.Chord G-2 D-3 A-3 B-3 E-4 A-4 B-4 F5>,"[0, 2, 4, 5, 7, 9]","[1, 3, 5, 6, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
41,2,151.0,<music21.chord.Chord G-2 D-3 A-3 B-3 E-4 A-4 B-4 F5 C6>,"[0, 1, 3, 5, 6, 8, 10]","[0, 1, 3, 5, 6, 8, 10]",Copland_Piano_Blues_No_3.mxl,Copland
41,3,152.0,<music21.chord.Chord C-1 G-2 D-3 A-3 B-3 E-4 A-4 B-4 F5 C6>,"[0, 1, 2, 3, 5, 7, 8, 10]","[10, 11, 0, 1, 3, 5, 6, 8]",Copland_Piano_Blues_No_3.mxl,Copland
41,4,153.0,<music21.chord.Chord C-1 G-2 D-3 A-3 C6>,"[0, 2, 5, 6, 7]","[6, 8, 11, 0, 1]",Copland_Piano_Blues_No_3.mxl,Copland
